PLAYER{[item0,Un-Dye][item0quantity,99][item1,none][item1quantity,0][item2,none][item2quantity,0][item3,none][item3quantity,0][item4,none][item4quantity,0][item5,none][item5quantity,0][item6,none][item6quantity,0][item7,none][item7quantity,0][item8,none][item8quantity,0][item9,none][item9quantity,0][item10,Overcoat (Cyan)][item10quantity,1][item11,none][item11quantity,0][item12,none][item12quantity,0][item13,Bunny Ears (Pink)][item13quantity,1][item14,none][item14quantity,0][item15,Cyan Dye][item15quantity,97][item16,Jeans (Cyan)][item16quantity,1][item17,none][item17quantity,0][item18,none][item18quantity,0][item19,none][item19quantity,0][item20,none][item20quantity,0][item21,Sailcloth (Cyan)][item21quantity,1][item22,none][item22quantity,0][item23,Cat Ears (Pink)][item23quantity,1][item24,Sneakers (Cyan)][item24quantity,1][item25,Short-sleeve Tee (Cyan)][item25quantity,1][item26,Sunglasses (Red)][item26quantity,1][item27,none][item27quantity,0][item28,none][item28quantity,0][item29,none][item29quantity,0][item30,none][item30quantity,0][item31,none][item31quantity,0][item32,none][item32quantity,0][item33,none][item33quantity,0][item34,none][item34quantity,0][item35,none][item35quantity,0][item36,none][item36quantity,0][item37,none][item37quantity,0][item38,none][item38quantity,0][item39,none][item39quantity,0][item40,none][item40quantity,0][item41,none][item41quantity,0][item42,Pink Dye][item42quantity,94][item43,none][item43quantity,0][item44,none][item44quantity,0][item45,none][item45quantity,0][item46,none][item46quantity,0][item47,none][item47quantity,0][item48,none][item48quantity,0][item49,none][item49quantity,0][hat,Dog Mask (Cyan)][shirt,Striped Shirt (Navy)][outerwear,clothingnone][pants,Super Shorts (Pink)][socks,Striped Socks (Cyan)][shoes,clothingnone][gloves,clothingnone][earrings,Piercing (Pink)][scarf,clothingnone][glasses,clothingnone][back,Cat Tail (Cyan)][sailcloth,Sailcloth (Navy)][accessory1,clothingnone][accessory2,clothingnone][accessory3,clothingnone][skin,Skin Peach][hair,Dirty Jack (Hair Solar Blond)][facialhair,clothingnone][eyes,Eyes Dot][gold,3000]}
SHIPPING_BIN{[id,farmShippingBin][numItems,0][area,FARM]}
PLACEABLE{[positionX,704][positionY,320][tileX,88][tileY,40][entitytype,FARMHOUSE][wallsDye,Pink Dye][roofDye,Black Dye][trimDye,Black Dye][area,FARM]}
PLACEABLE{[positionX,40][positionY,368][tileX,5][tileY,46][entitytype,GRASS][sprite,winterR][area,FARM]}
PLACEABLE{[positionX,1288][positionY,352][tileX,161][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1096][positionY,352][tileX,137][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1984][positionY,352][tileX,248][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1064][positionY,352][tileX,133][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,888][positionY,280][tileX,111][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,112][area,FARM]}
PLACEABLE{[positionX,1552][positionY,280][tileX,194][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,89][area,FARM]}
PLACEABLE{[positionX,584][positionY,280][tileX,73][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,81][area,FARM]}
PLACEABLE{[positionX,1992][positionY,280][tileX,249][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,79][area,FARM]}
PLACEABLE{[positionX,1288][positionY,280][tileX,161][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,75][area,FARM]}
PLACEABLE{[positionX,1448][positionY,337][tileX,181][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,1344][positionY,280][tileX,168][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,67][area,FARM]}
PLACEABLE{[positionX,1360][positionY,280][tileX,170][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,60][area,FARM]}
PLACEABLE{[positionX,528][positionY,280][tileX,66][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,59][area,FARM]}
PLACEABLE{[positionX,1416][positionY,280][tileX,177][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,57][area,FARM]}
PLACEABLE{[positionX,160][positionY,337][tileX,20][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,608][positionY,280][tileX,76][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,46][area,FARM]}
PLACEABLE{[positionX,1088][positionY,344][tileX,136][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,960][positionY,280][tileX,120][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,40][area,FARM]}
PLACEABLE{[positionX,88][positionY,337][tileX,11][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,136][positionY,344][tileX,17][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,352][positionY,264][tileX,44][tileY,33][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,360][positionY,264][tileX,45][tileY,33][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,368][positionY,264][tileX,46][tileY,33][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,376][positionY,264][tileX,47][tileY,33][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,376][positionY,272][tileX,47][tileY,34][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,368][positionY,272][tileX,46][tileY,34][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,360][positionY,272][tileX,45][tileY,34][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,352][positionY,272][tileX,44][tileY,34][sourceitem,Glass Sheet][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,336][positionY,336][tileX,42][tileY,42][sourceitem,Chest][entitytype,USE_ITEM][inventory0,Mountain Bread][inventory0quantity,8][inventory1,Snow Crystal][inventory1quantity,38][inventory2,Mountain Wheat][inventory2quantity,69][inventory3,none][inventory3quantity,0][inventory4,none][inventory4quantity,0][inventory5,none][inventory5quantity,0][inventory6,none][inventory6quantity,0][inventory7,none][inventory7quantity,0][inventory8,none][inventory8quantity,0][inventory9,none][inventory9quantity,0][inventory10,none][inventory10quantity,0][inventory11,none][inventory11quantity,0][inventory12,none][inventory12quantity,0][inventory13,none][inventory13quantity,0][inventory14,none][inventory14quantity,0][inventory15,none][inventory15quantity,0][inventory16,none][inventory16quantity,0][inventory17,none][inventory17quantity,0][inventory18,none][inventory18quantity,0][inventory19,none][inventory19quantity,0][inventory20,none][inventory20quantity,0][inventory21,none][inventory21quantity,0][inventory22,none][inventory22quantity,0][inventory23,none][inventory23quantity,0][inventory24,none][inventory24quantity,0][inventory25,none][inventory25quantity,0][inventory26,none][inventory26quantity,0][inventory27,none][inventory27quantity,0][inventory28,none][inventory28quantity,0][inventory29,none][inventory29quantity,0][area,FARM]}
PLACEABLE{[positionX,440][positionY,328][tileX,55][tileY,41][sourceitem,Igloo][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,480][positionY,328][tileX,60][tileY,41][sourceitem,Igloo (Green)][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,1784][positionY,344][tileX,223][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,832][positionY,280][tileX,104][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,33][area,FARM]}
PLACEABLE{[positionX,760][positionY,344][tileX,95][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,816][positionY,352][tileX,102][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,832][positionY,352][tileX,104][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,856][positionY,352][tileX,107][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,912][positionY,352][tileX,114][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,944][positionY,352][tileX,118][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,232][positionY,264][tileX,29][tileY,33][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,29][area,FARM]}
PLACEABLE{[positionX,1536][positionY,344][tileX,192][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,712][positionY,344][tileX,89][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,792][positionY,344][tileX,99][tileY,43][entitytype,GRASS][sprite,winterR][area,FARM]}
PLACEABLE{[positionX,824][positionY,352][tileX,103][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,864][positionY,352][tileX,108][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,880][positionY,352][tileX,110][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,888][positionY,352][tileX,111][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,904][positionY,352][tileX,113][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,928][positionY,352][tileX,116][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,976][positionY,352][tileX,122][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,984][positionY,352][tileX,123][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1432][positionY,280][tileX,179][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,28][area,FARM]}
PLACEABLE{[positionX,744][positionY,344][tileX,93][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,768][positionY,344][tileX,96][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,896][positionY,352][tileX,112][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1728][positionY,280][tileX,216][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,27][area,FARM]}
PLACEABLE{[positionX,1312][positionY,344][tileX,164][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,568][positionY,336][tileX,71][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,736][positionY,344][tileX,92][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,872][positionY,352][tileX,109][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,936][positionY,352][tileX,117][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,952][positionY,352][tileX,119][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,960][positionY,352][tileX,120][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,704][positionY,344][tileX,88][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,776][positionY,344][tileX,97][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,920][positionY,352][tileX,115][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1984][positionY,344][tileX,248][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,680][positionY,328][tileX,85][tileY,41][sourceitem,Torch][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,760][positionY,328][tileX,95][tileY,41][sourceitem,Torch][entitytype,USE_ITEM][area,FARM]}
PLACEABLE{[positionX,664][positionY,344][tileX,83][tileY,43][entitytype,GRASS][sprite,winterL][area,FARM]}
PLACEABLE{[positionX,696][positionY,344][tileX,87][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,808][positionY,352][tileX,101][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,840][positionY,352][tileX,105][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,968][positionY,352][tileX,121][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,176][positionY,336][tileX,22][tileY,42][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1688][positionY,336][tileX,211][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,800][positionY,352][tileX,100][tileY,44][entitytype,GRASS][sprite,winterL][area,FARM]}
PLACEABLE{[positionX,104][positionY,344][tileX,13][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,816][positionY,344][tileX,102][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,824][positionY,344][tileX,103][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,752][positionY,344][tileX,94][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,848][positionY,352][tileX,106][tileY,44][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,984][positionY,280][tileX,123][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,18][area,FARM]}
PLACEABLE{[positionX,672][positionY,344][tileX,84][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,688][positionY,344][tileX,86][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,904][positionY,336][tileX,113][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,112][positionY,344][tileX,14][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,976][positionY,344][tileX,122][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1048][positionY,344][tileX,131][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,1304][positionY,344][tileX,163][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,552][positionY,336][tileX,69][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,208][positionY,272][tileX,26][tileY,34][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,12][area,FARM]}
PLACEABLE{[positionX,1488][positionY,344][tileX,186][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,1280][positionY,344][tileX,160][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1464][positionY,344][tileX,183][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1160][positionY,336][tileX,145][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,1704][positionY,337][tileX,213][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,1520][positionY,344][tileX,190][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1112][positionY,280][tileX,139][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter4][growth,4][fruitAvailable,False][isWild,True][age,11][area,FARM]}
PLACEABLE{[positionX,680][positionY,344][tileX,85][tileY,43][entitytype,GRASS][sprite,winterC][area,FARM]}
PLACEABLE{[positionX,1568][positionY,280][tileX,196][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,10][area,FARM]}
PLACEABLE{[positionX,424][positionY,344][tileX,53][tileY,43][entitytype,BRANCH_LARGE][area,FARM]}
PLACEABLE{[positionX,1928][positionY,344][tileX,241][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1960][positionY,344][tileX,245][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,920][positionY,280][tileX,115][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter2][growth,2][fruitAvailable,False][isWild,True][age,9][area,FARM]}
PLACEABLE{[positionX,1904][positionY,344][tileX,238][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,2024][positionY,344][tileX,253][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,1400][positionY,280][tileX,175][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,8][area,FARM]}
PLACEABLE{[positionX,296][positionY,280][tileX,37][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,8][area,FARM]}
PLACEABLE{[positionX,144][positionY,344][tileX,18][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1792][positionY,344][tileX,224][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1584][positionY,344][tileX,198][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,288][positionY,336][tileX,36][tileY,42][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,152][positionY,344][tileX,19][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1720][positionY,344][tileX,215][tileY,43][entitytype,ROCK][area,FARM]}
PLACEABLE{[positionX,1008][positionY,336][tileX,126][tileY,42][entitytype,ROCK_LARGE][area,FARM]}
PLACEABLE{[positionX,2040][positionY,344][tileX,255][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1912][positionY,344][tileX,239][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,880][positionY,344][tileX,110][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1040][positionY,344][tileX,130][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1952][positionY,344][tileX,244][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1504][positionY,280][tileX,188][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter3][growth,3][fruitAvailable,False][isWild,True][age,4][area,FARM]}
PLACEABLE{[positionX,2008][positionY,337][tileX,251][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,2048][positionY,344][tileX,256][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1760][positionY,344][tileX,220][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,1376][positionY,280][tileX,172][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,3][area,FARM]}
PLACEABLE{[positionX,1528][positionY,344][tileX,191][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,80][positionY,344][tileX,10][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1968][positionY,280][tileX,246][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,2][area,FARM]}
PLACEABLE{[positionX,1744][positionY,344][tileX,218][tileY,43][entitytype,BRANCH_LARGE][area,FARM]}
PLACEABLE{[positionX,1000][positionY,344][tileX,125][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,856][positionY,280][tileX,107][tileY,35][entitytype,WILD_PINE_TREE][sprite,winter1][growth,1][fruitAvailable,False][isWild,True][age,2][area,FARM]}
PLACEABLE{[positionX,576][positionY,352][tileX,72][tileY,44][entitytype,GRASS][sprite,winter][area,FARM]}
PLACEABLE{[positionX,184][positionY,329][tileX,23][tileY,41][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,1608][positionY,328][tileX,201][tileY,41][entitytype,WINTER_SNOW_PILE][area,FARM]}
PLACEABLE{[positionX,1664][positionY,328][tileX,208][tileY,41][entitytype,WINTER_SNOW_PILE][area,FARM]}
PLACEABLE{[positionX,1800][positionY,337][tileX,225][tileY,42][entitytype,WILD_BUSH][sprite,winter][fruitAvailable,False][isWild,True][area,FARM]}
PLACEABLE{[positionX,1776][positionY,344][tileX,222][tileY,43][entitytype,WINTER_SNOW_PILE][area,FARM]}
PLACEABLE{[positionX,1328][positionY,344][tileX,166][tileY,43][entitytype,WINTER_SNOW_PILE][area,FARM]}
PLACEABLE{[positionX,1320][positionY,344][tileX,165][tileY,43][entitytype,WEEDS][area,FARM]}
PLACEABLE{[positionX,1104][positionY,344][tileX,138][tileY,43][entitytype,BRANCH][area,FARM]}
PLACEABLE{[positionX,624][positionY,344][tileX,78][tileY,43][entitytype,BRANCH_LARGE][area,FARM]}
PLACEABLE{[positionX,376][positionY,328][tileX,47][tileY,41][sourceitem,Workbench][entitytype,USE_ITEM][state,IDLE][item,none][quantity,0][timeRemaining,-350][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,46][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,45][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,44][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,43][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,42][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,42][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,43][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,44][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,46][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,45][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,44][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,43][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,42][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,43][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,44][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,42][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,47][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,47][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,47][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,48][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,48][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,48][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,49][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,49][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,49][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,49][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,47][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,48][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,46][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,45][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,44][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,43][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,41][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,41][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,50][tileY,41][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,50][tileY,42][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,50][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,42][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,43][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,44][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,45][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,46][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,47][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,49][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,48][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,40][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,39][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,51][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,52][tileY,43][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,50][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,41][tileY,40][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,50][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,49][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,41][tileY,39][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,41][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,42][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Wall][tileX,50][tileY,38][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,50][tileY,37][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,37][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,36][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,35][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,34][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,33][area,FARM]}
BUILDING_BLOCK{[sourceitem,Plank Block][tileX,41][tileY,32][area,FARM]}
